# d_ij	D_ij  (gapblock v3)
173.0000	3045.3203
117.0000	1614.9390
93.0000	1150.3799
76.0000	1192.1002
117.0000	1358.1653
123.0000	1258.2893
119.0000	1091.1489
151.0000	2063.8297
126.0000	1820.5227
143.0000	1939.2604
150.0000	1877.8805
145.0000	1817.5483
113.0000	1274.5317
147.0000	1805.0670
122.0000	1984.3798
137.0000	1678.3960
135.0000	1704.5231
130.0000	1627.8649
132.0000	1450.4024
122.0000	1675.9552
114.0000	1841.4486
121.0000	1795.9658
93.0000	983.2624
86.0000	989.9970
125.0000	1558.5779
121.0000	1710.2763
116.0000	1556.1626
98.0000	1674.8615
108.0000	1214.8127
126.0000	1738.2022
76.0000	1318.9185
91.0000	923.3196
77.0000	1007.7941
64.0000	2801.6715
68.0000	3099.1281
69.0000	2416.2879
51.0000	1986.6806
128.0000	1428.2041
127.0000	1319.2195
97.0000	831.1318
81.0000	795.9592
77.0000	1081.4943
112.0000	1065.7837
45.0000	839.2086
78.0000	949.9758
124.0000	2040.9711
101.0000	1273.6244
150.0000	2412.1233
124.0000	1409.8269
89.0000	1105.6880
130.0000	1641.5584
155.0000	1603.6954
122.0000	1400.8098
90.0000	873.6160
117.0000	1342.0171
129.0000	1399.1812
147.0000	1586.8692
106.0000	1052.5483
108.0000	1094.3555
102.0000	1300.0900
150.0000	1689.1794
124.0000	1235.2461
95.0000	1121.4629
106.0000	1353.7995
57.0000	920.5699
119.0000	2344.8311
82.0000	1569.0112
112.0000	1455.8997
117.0000	2733.2473
50.0000	697.8152
84.0000	1331.9223
97.0000	1755.8764
99.0000	1883.9339
75.0000	1479.4033
101.0000	2417.2263
121.0000	2764.6683
91.0000	1619.2671
75.0000	1539.3135
76.0000	1167.7889
84.0000	1224.1417
72.0000	1266.9720
138.0000	2458.3289
160.0000	1936.0075
188.0000	1586.0514
170.0000	1858.0183
163.0000	1392.0761
140.0000	1955.1312
125.0000	1364.8080
113.0000	1005.3303
139.0000	1564.2573
84.0000	1004.7159
105.0000	1050.2276
138.0000	2507.1588
101.0000	1228.4995
115.0000	2010.1405
89.0000	1093.3874
68.0000	2335.6113
108.0000	1650.4945
125.0000	1718.3870
94.0000	1747.8186
106.0000	1695.6574
99.0000	1370.3686
94.0000	1547.3426
153.0000	1558.9766
140.0000	1396.6975
116.0000	1154.6186
130.0000	1348.8547
83.0000	1274.4771
149.0000	2443.4691
89.0000	1017.7539
139.0000	2040.2399
140.0000	1971.1479
110.0000	1341.8133
107.0000	1337.0202
99.0000	1131.9797
140.0000	2713.2906
84.0000	1236.1650
92.0000	1249.5807
107.0000	1167.2301
104.0000	1182.6449
105.0000	1432.4029
121.0000	1682.6726
118.0000	2357.3396
84.0000	1267.1346
110.0000	1447.3344
135.0000	1548.7624
128.0000	1800.1150
159.0000	2419.3611
118.0000	1563.8066
73.0000	1031.9588
126.0000	1432.7170
98.0000	1159.3779
97.0000	1203.7238
129.0000	2044.4897
103.0000	1819.7005
97.0000	1318.7869
115.0000	2275.0268
102.0000	1381.3171
104.0000	934.9342
131.0000	1137.7711
139.0000	1599.7728
97.0000	1057.1447
150.0000	1770.3816
141.0000	1569.3658
131.0000	1762.1016
146.0000	2064.0700
89.0000	3043.9469
103.0000	2046.9722
78.0000	964.6709
99.0000	1861.8617
108.0000	1026.4229
103.0000	1082.9686
86.0000	1213.7792
93.0000	1363.7390
72.0000	1094.5967
107.0000	1630.8078
113.0000	1420.8617
115.0000	1231.4869
139.0000	1957.4752
91.0000	1097.2502
98.0000	994.1046
126.0000	1400.9461
109.0000	1224.9396
156.0000	1999.0615
128.0000	1493.8618
126.0000	1419.1934
148.0000	1456.6245
109.0000	1150.7563
145.0000	1884.2441
106.0000	1067.0033
111.0000	1210.5804
126.0000	1431.2240
114.0000	1578.7524
158.0000	1668.4556
76.0000	1411.8509
178.0000	1279.5960
112.0000	1494.8083
122.0000	2210.6551
116.0000	1213.9044
122.0000	1325.9834
82.0000	1382.8626
68.0000	917.6001
79.0000	1071.8213
108.0000	1219.1304
84.0000	1531.8600
108.0000	2382.1077
99.0000	1199.0409
100.0000	1257.8529
135.0000	1407.7720
124.0000	1427.1699
86.0000	935.2085
108.0000	1048.1379
74.0000	1337.9630
131.0000	1330.6596
131.0000	1796.9986
153.0000	1370.2503
125.0000	2334.5139
139.0000	2764.4725
125.0000	1680.4211
130.0000	1442.1886
105.0000	1238.8765
174.0000	2840.9210
140.0000	2110.0199
102.0000	1357.9577
132.0000	1739.5364
129.0000	1490.0349
99.0000	1522.9288
144.0000	1613.5529
130.0000	1497.3674
108.0000	1156.9140
110.0000	1360.5639
61.0000	948.9895
116.0000	1341.6199
62.0000	1051.3843
121.0000	1304.5298
88.0000	978.7099
88.0000	974.0067
156.0000	3402.0248
165.0000	3111.1491
93.0000	1664.0592
90.0000	1010.4306
123.0000	1237.3985
85.0000	1499.5726
111.0000	1492.3270
94.0000	1211.2200
81.0000	1410.0468
109.0000	1312.3361
100.0000	1180.7015
141.0000	1833.1473
119.0000	2369.5240
113.0000	1777.3747
106.0000	2167.5507
102.0000	1242.5401
99.0000	2663.8155
112.0000	1366.4275
87.0000	995.3416
88.0000	1273.9933
58.0000	926.7346
93.0000	1664.7087
101.0000	1775.0761
116.0000	1982.9897
88.0000	1234.6129
94.0000	1450.9411
81.0000	1190.2407
88.0000	1585.7512
95.0000	1792.5923
121.0000	1755.7756
124.0000	1090.5833
88.0000	1468.4025
98.0000	1355.9631
97.0000	1116.0112
109.0000	1384.2279
94.0000	1353.0458
113.0000	1618.5321
106.0000	1022.0445
83.0000	1253.6048
135.0000	1897.8216
101.0000	1150.3786
105.0000	1205.7433
109.0000	1278.8733
137.0000	2466.1707
92.0000	1932.6391
90.0000	2278.4348
79.0000	1557.6861
81.0000	1811.1082
93.0000	1476.7938
141.0000	1847.4902
115.0000	1580.8055
129.0000	1669.5374
140.0000	1864.9131
134.0000	1510.3473
142.0000	1413.1044
127.0000	1405.3523
153.0000	2464.5827
114.0000	2716.8150
156.0000	2373.7557
163.0000	1626.7388
156.0000	1956.5947
148.0000	1989.1586
143.0000	2881.2109
129.0000	1820.8482
190.0000	1624.3900
104.0000	1287.6226
140.0000	1667.2963
116.0000	1323.7284
145.0000	1333.1200
111.0000	880.6447
123.0000	1592.8201
125.0000	1841.9775
96.0000	940.5690
79.0000	3117.9958
56.0000	1664.1268
144.0000	1816.8137
96.0000	828.6036
99.0000	1401.7247
135.0000	1351.0104
112.0000	1678.2545
138.0000	1539.5217
103.0000	1626.5854
131.0000	1870.6467
123.0000	1488.0971
155.0000	1570.8409
68.0000	1961.8071
89.0000	3743.5185
59.0000	2098.2030
59.0000	1895.1359
67.0000	2220.0523
70.0000	2906.0537
67.0000	2779.2963
92.0000	2963.7392
108.0000	1234.6052
124.0000	1485.4356
95.0000	1450.3648
185.0000	2134.7625
79.0000	1649.3190
120.0000	1691.1141
85.0000	1141.3983
67.0000	783.7551
74.0000	927.2756
132.0000	1671.1813
149.0000	2610.1684
122.0000	1930.9904
143.0000	1498.3421
130.0000	1749.6851
81.0000	2184.1683
140.0000	1622.6860
120.0000	1255.4633
133.0000	1871.5459
122.0000	1523.5308
92.0000	1291.0352
112.0000	1893.4186
130.0000	1557.4110
131.0000	2300.1039
105.0000	2816.7820
110.0000	1044.0728
134.0000	1463.6280
113.0000	981.7199
87.0000	1082.7377
91.0000	1117.5625
83.0000	915.4523
134.0000	1372.6230
73.0000	938.7955
93.0000	970.2685
84.0000	1018.0359
53.0000	850.6151
71.0000	1171.6685
101.0000	1029.9417
129.0000	1539.5788
99.0000	1267.6549
92.0000	1016.1885
109.0000	2337.3446
94.0000	1301.1118
78.0000	1211.6724
116.0000	1451.8209
78.0000	931.6035
60.0000	1006.1029
148.0000	1938.5054
116.0000	1427.9811
111.0000	1820.5115
89.0000	1332.1779
84.0000	1545.5801
93.0000	1726.5315
108.0000	1311.3905
132.0000	1827.4945
62.0000	759.2233
116.0000	1288.6951
79.0000	1088.4397
102.0000	1463.2467
110.0000	1464.2476
158.0000	1836.6290
106.0000	1658.0787
131.0000	1057.5093
152.0000	1678.5241
109.0000	990.8976
160.0000	2403.9572
129.0000	2393.8172
133.0000	2900.7589
163.0000	2166.0529
159.0000	1481.8775
84.0000	882.5690
66.0000	686.9330
120.0000	1439.0976
41.0000	768.6683
121.0000	2132.0919
92.0000	1212.9077
81.0000	1074.8995
156.0000	3043.0974
85.0000	1478.0409
111.0000	1310.0882
111.0000	1381.1314
113.0000	1405.2619
141.0000	2025.0956
125.0000	1543.2414
119.0000	1251.6673
138.0000	2807.4376
127.0000	2224.3696
135.0000	1963.3848
149.0000	2235.3105
145.0000	2210.7092
132.0000	1173.5510
108.0000	1006.4845
106.0000	1210.1116
163.0000	1863.7615
146.0000	1537.5341
96.0000	1005.3084
92.0000	1297.0621
142.0000	1267.7898
123.0000	1060.4160
156.0000	1984.6977
105.0000	1058.8206
134.0000	1155.6509
112.0000	1656.8660
106.0000	1797.2688
131.0000	1497.0595
128.0000	1072.9525
113.0000	1285.7791
86.0000	1507.7782
64.0000	1240.2258
80.0000	1620.1327
110.0000	1987.9567
117.0000	2450.0498
80.0000	1248.8651
72.0000	928.5219
73.0000	885.9966
94.0000	1035.5515
92.0000	1928.2308
144.0000	1692.9959
109.0000	2462.6555
159.0000	1489.8094
162.0000	1709.4903
108.0000	1306.0153
134.0000	2325.8491
85.0000	1120.8131
109.0000	1777.1713
129.0000	1558.8669
129.0000	2103.6447
88.0000	1148.1389
100.0000	1185.6247
147.0000	1788.7722
137.0000	2352.4341
130.0000	2514.8672
128.0000	1758.6742
108.0000	1936.7444
96.0000	1275.5732
90.0000	1407.7397
151.0000	1984.9542
80.0000	1218.0796
114.0000	1014.2726
65.0000	743.0787
96.0000	1070.5200
111.0000	994.2092
147.0000	1650.1458
138.0000	1801.8793
88.0000	1442.9990
101.0000	1111.1562
123.0000	1420.7611
58.0000	1777.0343
90.0000	1447.1258
97.0000	1788.5891
78.0000	1450.4882
139.0000	1786.4677
142.0000	1657.2296
129.0000	1872.1314
81.0000	1022.3683
117.0000	1670.1093
103.0000	1758.5156
93.0000	1846.8766
119.0000	1398.1212
129.0000	1089.1373
133.0000	1373.7776
129.0000	1399.4324
143.0000	1384.1170
84.0000	1159.6387
99.0000	1669.1111
131.0000	2804.1763
125.0000	1506.6536
113.0000	1548.9348
87.0000	908.5543
102.0000	1049.5146
132.0000	2191.5853
89.0000	945.3301
90.0000	1020.8070
97.0000	1239.1211
161.0000	2500.4174
86.0000	1055.3511
90.0000	1047.9885
103.0000	1414.0608
135.0000	1521.4040
80.0000	898.2728
83.0000	1106.6535
99.0000	971.3161
153.0000	1563.9421
88.0000	1017.7524
85.0000	1154.9273
145.0000	1812.4486
113.0000	1214.9407
172.0000	1832.3414
91.0000	1385.8413
122.0000	1500.1560
138.0000	1390.4747
118.0000	1239.6721
106.0000	1358.9514
141.0000	1333.6214
158.0000	1416.9280
159.0000	1607.1717
181.0000	1741.2872
108.0000	3048.5654
121.0000	2471.1311
156.0000	2202.9476
115.0000	1520.3572
171.0000	1550.0529
159.0000	1144.9865
125.0000	2486.2627
105.0000	1436.1473
113.0000	1395.8406
120.0000	1673.3741
122.0000	1046.7913
150.0000	1269.6212
90.0000	997.4382
153.0000	1817.0806
134.0000	1817.1681
161.0000	1662.7682
156.0000	1655.3009
176.0000	1659.5888
138.0000	1404.0431
88.0000	908.4261
145.0000	1841.6202
128.0000	1731.8669
120.0000	869.8764
125.0000	2217.0395
122.0000	1416.1197
124.0000	2062.7314
166.0000	1704.9155
111.0000	1123.0855
74.0000	876.5934
155.0000	1842.9769
86.0000	1245.4979
111.0000	1225.7500
99.0000	1737.8841
59.0000	797.1988
90.0000	1068.0295
108.0000	1287.4451
97.0000	1191.4017
109.0000	1011.4608
123.0000	1434.9439
98.0000	978.8223
109.0000	1000.5668
119.0000	1200.5228
95.0000	1154.4232
156.0000	1805.1953
147.0000	1615.0316
108.0000	1803.4789
75.0000	1180.0169
186.0000	3386.8100
91.0000	1214.7173
128.0000	2002.7484
109.0000	1526.7027
80.0000	1211.7978
125.0000	1625.1505
160.0000	1478.3511
129.0000	1888.2357
143.0000	1589.3974
110.0000	1763.5099
126.0000	2019.6663
140.0000	2631.4188
112.0000	1672.2766
98.0000	1268.6063
122.0000	1374.3599
100.0000	1327.7150
80.0000	934.6679
143.0000	2022.8643
145.0000	1757.6917
147.0000	1788.5732
98.0000	2162.6801
134.0000	1530.7080
121.0000	1342.9192
124.0000	1738.3052
144.0000	2200.7001
53.0000	769.4875
102.0000	1053.8999
97.0000	1294.4667
100.0000	1156.9408
108.0000	1320.4136
97.0000	1060.1052
106.0000	1255.9502
93.0000	946.1168
90.0000	985.0497
133.0000	1283.9307
123.0000	1334.9884
110.0000	1832.5436
156.0000	1670.8576
105.0000	1528.1158
151.0000	2271.4804
129.0000	1510.1103
127.0000	1319.0258
115.0000	1488.3783
91.0000	1478.4959
106.0000	1799.3957
96.0000	1198.8469
74.0000	1881.9936
99.0000	1659.6078
124.0000	1815.5790
111.0000	1166.1076
84.0000	864.5837
113.0000	1373.1664
84.0000	894.3266
136.0000	1867.4177
141.0000	2096.3788
88.0000	2600.7162
160.0000	1771.4054
136.0000	1894.4186
151.0000	1938.9041
151.0000	2264.7313
146.0000	1856.7857
98.0000	1279.9156
119.0000	1917.2879
117.0000	1400.5713
145.0000	1366.1212
97.0000	1285.4062
133.0000	1437.1747
125.0000	2345.4507
156.0000	1583.6562
114.0000	1362.7458
90.0000	1252.4616
117.0000	1467.2021
100.0000	1146.4641
124.0000	1501.9095
128.0000	1350.8701
94.0000	1084.8949
108.0000	1133.9449
71.0000	821.4268
109.0000	2189.5310
130.0000	1813.1263
141.0000	1631.4739
136.0000	1901.6314
102.0000	2100.0362
111.0000	1750.1111
112.0000	896.4357
126.0000	1053.8249
115.0000	1319.5746
113.0000	819.0623
160.0000	2069.5144
104.0000	1037.3938
176.0000	2480.5997
122.0000	1070.5550
152.0000	1723.2844
172.0000	1501.7203
159.0000	2178.1866
146.0000	2381.7573
179.0000	2223.7556
148.0000	1483.5623
158.0000	1679.9420
111.0000	1067.7406
127.0000	1892.7813
97.0000	1086.5404
137.0000	1196.6123
121.0000	1665.4876
150.0000	1432.0098
100.0000	1224.7490
110.0000	1192.1908
139.0000	1593.7421
127.0000	1552.5949
95.0000	1388.9100
87.0000	1233.5668
123.0000	1331.8818
120.0000	1321.9981
64.0000	840.9530
126.0000	1661.6916
107.0000	1129.8978
99.0000	1091.3217
165.0000	1028.1055
143.0000	1757.9900
146.0000	1550.6927
129.0000	1142.2132
123.0000	1360.5940
150.0000	1539.3814
99.0000	1271.4157
117.0000	2021.3102
98.0000	1011.2730
97.0000	1022.9707
91.0000	974.5307
84.0000	1161.5464
100.0000	1403.1080
108.0000	1438.9555
103.0000	1182.7024
147.0000	2318.5933
83.0000	971.9856
83.0000	1149.0618
107.0000	1262.1696
104.0000	1243.4858
77.0000	1320.7195
128.0000	3198.0550
148.0000	2720.2096
104.0000	1648.4726
130.0000	1555.8261
128.0000	1780.0969
122.0000	1694.2789
123.0000	1555.8850
161.0000	1652.3160
121.0000	1764.1159
123.0000	1220.7903
138.0000	1351.1169
136.0000	1309.5343
117.0000	1076.4990
123.0000	1247.1375
130.0000	2363.7623
75.0000	937.3345
111.0000	1156.8924
107.0000	1261.8629
99.0000	1105.5483
100.0000	952.8631
97.0000	951.8156
87.0000	1030.1723
112.0000	1106.9481
108.0000	1058.9093
88.0000	1575.7037
88.0000	897.6202
94.0000	1271.5046
76.0000	1173.1355
120.0000	1325.5237
124.0000	1390.4481
127.0000	1222.4038
103.0000	1211.2403
140.0000	1286.8244
138.0000	1303.1980
133.0000	1207.4171
118.0000	1347.6999
143.0000	1427.3286
142.0000	1875.0573
135.0000	1567.4154
133.0000	1490.9313
86.0000	1165.6067
122.0000	1568.6619
91.0000	1595.9890
160.0000	1858.5099
155.0000	1775.0225
119.0000	1693.0221
121.0000	1771.4838
95.0000	1786.5766
114.0000	1348.2366
86.0000	739.0122
84.0000	975.1169
117.0000	1114.4770
96.0000	986.0695
88.0000	944.7074
102.0000	862.6987
77.0000	780.6645
123.0000	1314.8270
119.0000	1311.9470
85.0000	1303.7676
113.0000	1350.8364
117.0000	1572.8458
127.0000	1500.2950
124.0000	1370.8395
148.0000	1389.1994
121.0000	1258.1117
164.0000	1376.9608
116.0000	1873.4348
120.0000	1796.7103
156.0000	1846.7431
144.0000	1356.6046
122.0000	1106.5641
124.0000	1636.2206
129.0000	1187.8687
92.0000	1278.7846
115.0000	1407.4338
98.0000	1476.1656
98.0000	2669.0832
128.0000	2461.7577
73.0000	1468.7011
92.0000	1328.9330
139.0000	3472.1129
92.0000	1399.0046
108.0000	2232.5633
136.0000	1676.0704
94.0000	1315.4706
121.0000	1535.8945
134.0000	2195.3883
117.0000	1256.6308
103.0000	1224.3770
82.0000	1080.7118
95.0000	1172.3536
73.0000	846.0946
105.0000	1718.0006
113.0000	1921.5314
153.0000	1636.5836
120.0000	2026.8939
154.0000	1883.9268
93.0000	1001.7110
111.0000	1794.4133
120.0000	1450.2845
96.0000	1130.4884
115.0000	1083.4348
107.0000	1107.9404
138.0000	1377.2389
110.0000	960.6612
116.0000	1185.6125
122.0000	1504.3171
119.0000	1321.4201
111.0000	925.4610
144.0000	1142.4942
94.0000	1147.9347
123.0000	1215.4625
140.0000	1304.7452
110.0000	1393.0133
125.0000	1239.1424
107.0000	1102.6572
96.0000	839.6202
96.0000	1435.0359
103.0000	1277.3273
111.0000	1167.8369
106.0000	1069.4854
129.0000	2267.2746
108.0000	2529.6132
134.0000	1716.4641
99.0000	1679.1858
129.0000	1661.6365
76.0000	916.8380
112.0000	1378.9014
98.0000	1009.2809
136.0000	1194.4605
123.0000	1734.9340
115.0000	1200.2287
115.0000	1499.4196
125.0000	2206.3889
115.0000	1544.7647
130.0000	1439.8819
138.0000	1530.6247
131.0000	1423.6063
101.0000	946.7946
154.0000	1709.8169
141.0000	2212.3063
121.0000	1110.6750
89.0000	1224.9947
98.0000	1238.3396
86.0000	1300.3703
116.0000	1222.5719
141.0000	1410.9561
92.0000	1458.6555
140.0000	1715.8135
136.0000	1785.4193
119.0000	1468.3569
112.0000	1303.4884
129.0000	1356.0509
111.0000	1844.8084
112.0000	1975.1549
98.0000	1623.3681
130.0000	1300.6721
140.0000	1723.9585
109.0000	1152.5572
159.0000	1581.0433
141.0000	2130.7647
139.0000	1892.2458
55.0000	857.0642
153.0000	1497.0531
132.0000	2094.6790
135.0000	2151.2515
130.0000	2173.2324
108.0000	1313.6206
156.0000	2429.9992
109.0000	1091.8906
134.0000	1729.9754
157.0000	2358.9754
158.0000	1277.6228
119.0000	1629.9512
92.0000	1789.1649
147.0000	1340.3682
127.0000	1238.9871
125.0000	1222.1604
80.0000	1000.0830
125.0000	1613.1779
115.0000	1255.4501
138.0000	1631.1573
152.0000	1585.3962
105.0000	1460.5259
61.0000	883.8388
119.0000	2670.2333
135.0000	1363.8977
145.0000	1843.3706
134.0000	1704.7261
155.0000	2180.6061
101.0000	1437.0616
87.0000	1134.8114
101.0000	1119.5754
140.0000	1538.3143
121.0000	1752.1621
158.0000	1480.1578
97.0000	1618.2373
108.0000	1402.4668
76.0000	864.3425
130.0000	1584.7599
147.0000	1761.6620
131.0000	1664.6159
145.0000	1568.3316
133.0000	1335.3988
124.0000	1562.8544
120.0000	1463.8723
140.0000	2505.4920
107.0000	1105.4759
93.0000	1330.3766
86.0000	1189.0273
102.0000	1318.1328
109.0000	1011.8819
110.0000	1147.4249
125.0000	1757.5878
136.0000	1418.3289
107.0000	1979.1612
117.0000	1491.8964
47.0000	796.3705
103.0000	1259.3653
100.0000	1326.5738
67.0000	1576.3489
108.0000	1248.0853
117.0000	1368.7936
61.0000	1683.8498
101.0000	1312.6946
63.0000	784.1090
150.0000	1311.0355
144.0000	1281.9984
121.0000	1743.0364
101.0000	1872.8620
97.0000	1596.0905
130.0000	1706.6997
93.0000	1024.5570
79.0000	1007.0988
138.0000	2122.1800
88.0000	989.2346
116.0000	991.6466
86.0000	1027.0867
73.0000	1408.0053
79.0000	1302.5011
109.0000	2396.3343
63.0000	1198.8670
93.0000	1576.3369
94.0000	936.8810
166.0000	1981.2188
120.0000	1640.4329
120.0000	2204.4798
148.0000	1943.6790
113.0000	2119.6556
127.0000	1416.5702
167.0000	1434.5030
132.0000	1424.9502
144.0000	1680.4446
108.0000	1629.2774
92.0000	2568.6876
65.0000	2058.1676
117.0000	1181.2392
94.0000	935.8376
104.0000	1330.6055
104.0000	1572.9523
117.0000	1799.7853
86.0000	905.6175
147.0000	2487.7494
160.0000	1747.8161
170.0000	1643.5407
178.0000	1890.7001
52.0000	1600.6752
90.0000	1422.0383
98.0000	1709.9117
102.0000	1618.3631
96.0000	1591.1232
112.0000	1782.1425
174.0000	2813.6967
181.0000	2651.0937
174.0000	2971.8222
137.0000	2036.8076
144.0000	3393.8902
167.0000	3038.7948
108.0000	1776.8264
141.0000	1301.3439
116.0000	1391.6803
103.0000	1609.3300
149.0000	1234.1856
130.0000	1184.9511
129.0000	1204.8855
149.0000	1601.8252
149.0000	1064.4914
111.0000	2185.8042
136.0000	1260.7351
128.0000	1726.9933
71.0000	1373.2068
153.0000	1545.5737
135.0000	1814.0631
152.0000	2242.7303
132.0000	1697.5338
109.0000	1217.5451
77.0000	942.0801
85.0000	993.0655
81.0000	1567.3695
60.0000	1484.1816
120.0000	2802.2396
97.0000	1533.9410
49.0000	711.5005
151.0000	1606.3726
165.0000	1811.0519
104.0000	1326.7441
104.0000	1147.5082
155.0000	2089.6131
94.0000	988.9358
125.0000	1117.4019
120.0000	1888.7414
142.0000	1881.1768
125.0000	1722.0700
116.0000	2091.4791
80.0000	1034.5294
115.0000	1242.6914
67.0000	923.1067
95.0000	1192.2294
143.0000	1796.4468
100.0000	1331.6486
109.0000	1270.3185
136.0000	1627.3964
127.0000	1462.0263
138.0000	2833.0930
104.0000	1236.8355
91.0000	1167.5204
82.0000	1057.1074
80.0000	1060.4037
148.0000	2576.3156
90.0000	1188.2365
42.0000	540.6764
129.0000	1275.2294
131.0000	1617.0498
134.0000	1584.6624
115.0000	993.6921
102.0000	1956.7810
131.0000	1158.8809
128.0000	1298.4083
145.0000	1603.2480
91.0000	1226.0885
156.0000	1234.8591
147.0000	1616.1971
162.0000	1941.8388
115.0000	989.1537
130.0000	2452.2983
118.0000	1586.0668
95.0000	2143.9317
103.0000	2127.8376
134.0000	1530.3451
116.0000	1334.6850
110.0000	1856.5355
107.0000	1806.8442
110.0000	1592.6654
92.0000	2029.5891
131.0000	1246.9779
173.0000	2542.8014
143.0000	1602.1557
143.0000	1831.3184
97.0000	1156.9516
78.0000	1530.8527
97.0000	1613.9882
94.0000	1168.0424
88.0000	1263.4580
75.0000	1013.3607
162.0000	2506.6099
110.0000	1163.2154
136.0000	1483.5110
119.0000	1580.9902
151.0000	1513.9273
123.0000	1099.2925
125.0000	1410.4152
106.0000	1241.8563
91.0000	886.3594
119.0000	1296.0729
81.0000	915.7363
111.0000	1293.2741
87.0000	988.1862
120.0000	1054.3363
113.0000	1060.8096
93.0000	896.2494
108.0000	916.7246
62.0000	938.3134
70.0000	945.5147
86.0000	1174.4888
81.0000	925.2551
97.0000	1347.6602
122.0000	1109.2416
123.0000	1358.3840
108.0000	1106.4000
98.0000	989.2714
135.0000	1847.9508
141.0000	1210.3549
110.0000	1587.4187
142.0000	1498.2640
93.0000	1827.2531
124.0000	1307.0830
133.0000	1261.8292
117.0000	1173.3716
105.0000	1193.6235
89.0000	893.6218
133.0000	2407.6592
106.0000	1313.2528
93.0000	1194.3902
122.0000	1812.9112
97.0000	1518.1212
83.0000	1571.4824
119.0000	1126.8092
101.0000	1015.7313
138.0000	1516.2609
147.0000	1344.0365
135.0000	1736.7009
137.0000	1328.2217
107.0000	1095.7422
92.0000	1130.2394
104.0000	1045.9842
100.0000	1346.7769
115.0000	1171.5989
136.0000	1688.6456
143.0000	1546.0792
107.0000	1086.9213
142.0000	2178.4366
169.0000	2023.2756
118.0000	941.1323
78.0000	1249.6123
137.0000	1417.5585
105.0000	1189.7752
114.0000	1212.7860
149.0000	2834.5702
108.0000	1516.0505
126.0000	1611.1155
52.0000	832.2259
92.0000	1148.2069
100.0000	1521.8860
78.0000	1253.7061
116.0000	1400.2036
91.0000	1242.3075
60.0000	1131.5224
102.0000	1247.0048
110.0000	1321.2729
121.0000	1409.1267
132.0000	1628.6393
120.0000	1357.3441
119.0000	1147.8728
104.0000	946.5030
104.0000	1738.1433
88.0000	1156.5293
98.0000	1088.6942
104.0000	1202.1701
128.0000	1494.8348
119.0000	1350.7250
93.0000	1105.2371
130.0000	1532.1550
97.0000	1150.0883
117.0000	1653.6263
104.0000	1292.2774
99.0000	1393.3883
110.0000	1129.4322
156.0000	2741.5638
157.0000	2824.7233
177.0000	2372.1423
129.0000	1288.0916
160.0000	1850.6445
112.0000	1226.7090
115.0000	927.1893
144.0000	1228.4201
138.0000	1185.7694
132.0000	1637.4993
117.0000	1230.5913
118.0000	1783.2311
97.0000	914.3008
146.0000	1343.5390
113.0000	1220.3749
135.0000	1917.7223
116.0000	1623.3290
139.0000	1282.5658
116.0000	1407.2097
167.0000	1508.5162
141.0000	1471.8067
175.0000	2378.7116
104.0000	832.0631
129.0000	2701.0187
144.0000	1935.6505
107.0000	2055.9052
173.0000	1999.3229
145.0000	1547.0853
134.0000	1522.2365
154.0000	1501.7317
132.0000	2083.4313
68.0000	1529.7993
61.0000	627.3093
85.0000	1861.0943
99.0000	2104.3410
73.0000	1459.6784
72.0000	1160.7209
68.0000	1083.9719
103.0000	1015.2901
134.0000	1467.0736
83.0000	1082.1317
129.0000	2899.1768
117.0000	1837.3979
114.0000	1226.7327
98.0000	1129.3852
134.0000	1655.1236
140.0000	1575.2095
113.0000	1221.8838
132.0000	1179.4295
137.0000	1852.4225
140.0000	1405.9865
143.0000	2315.9065
97.0000	1906.4729
124.0000	1932.6950
123.0000	2464.3593
45.0000	598.8264
72.0000	876.2277
127.0000	1288.2756
121.0000	1571.3278
103.0000	1231.1657
48.0000	648.2284
117.0000	1686.5737
101.0000	1393.6459
79.0000	836.1944
106.0000	1152.2951
116.0000	1608.7337
76.0000	922.1930
146.0000	1798.1318
141.0000	2029.0872
149.0000	1937.3250
133.0000	2183.2309
138.0000	1649.9691
106.0000	1442.1037
80.0000	767.1832
128.0000	1855.8041
124.0000	1827.0356
157.0000	1878.9753
160.0000	1587.8265
120.0000	1365.5534
120.0000	1940.7548
80.0000	1233.7050
95.0000	1238.3170
99.0000	1539.9097
116.0000	1367.8571
101.0000	1776.3885
97.0000	1463.3311
148.0000	2040.1103
127.0000	2052.7479
94.0000	1070.9015
105.0000	1162.5261
116.0000	1577.9252
88.0000	992.0136
124.0000	1864.4093
98.0000	1077.4558
124.0000	1704.8525
75.0000	911.2107
140.0000	1633.7157
118.0000	2106.7492
114.0000	1373.5997
103.0000	1328.2564
128.0000	1424.0309
101.0000	971.1596
95.0000	851.0911
101.0000	1037.3379
141.0000	1368.7520
131.0000	1652.2712
111.0000	1376.5653
87.0000	1020.1064
85.0000	1004.0364
134.0000	2042.8115
159.0000	2251.8315
119.0000	1824.7775
99.0000	1533.2824
106.0000	1158.2504
105.0000	1041.1522
107.0000	953.1988
128.0000	1272.0181
102.0000	1406.4647
124.0000	1979.2824
93.0000	1119.3145
118.0000	1431.5851
89.0000	1090.7667
111.0000	1544.9207
115.0000	1096.5560
84.0000	1001.1508
151.0000	2303.9664
94.0000	968.7208
86.0000	1045.4176
121.0000	1273.3715
84.0000	2072.3602
153.0000	1868.2460
110.0000	1277.3265
103.0000	1355.2550
107.0000	1361.9941
